month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
1989-07-01,1,2151.0,1,1.0,1.0
1989-08-01,0,0.0,1,0.5,0.5
1989-09-01,0,0.0,1,0.3333333333333333,0.3333333333333333
1989-10-01,0,0.0,1,0.25,0.25
1989-11-01,0,0.0,1,0.2,0.2
1989-12-01,0,0.0,1,0.16666666666666666,0.16666666666666666
1990-01-01,0,0.0,1,0.0,0.14285714285714285
1990-02-01,0,0.0,1,0.0,0.125
1990-03-01,0,0.0,1,0.0,0.1111111111111111
1990-04-01,0,0.0,1,0.0,0.1
1990-05-01,0,0.0,1,0.0,0.09090909090909091
1990-06-01,0,0.0,1,0.0,0.08333333333333333
1990-07-01,0,0.0,1,0.0,0.0
1990-08-01,0,0.0,1,0.0,0.0
1990-09-01,0,0.0,1,0.0,0.0
1990-10-01,0,0.0,1,0.0,0.0
1990-11-01,0,0.0,1,0.0,0.0
1990-12-01,0,0.0,1,0.0,0.0
1991-01-01,0,0.0,1,0.0,0.0
1991-02-01,0,0.0,1,0.0,0.0
1991-03-01,0,0.0,1,0.0,0.0
1991-04-01,0,0.0,1,0.0,0.0
1991-05-01,0,0.0,1,0.0,0.0
1991-06-01,0,0.0,1,0.0,0.0
1991-07-01,0,0.0,1,0.0,0.0
1991-08-01,0,0.0,1,0.0,0.0
1991-09-01,0,0.0,1,0.0,0.0
1991-10-01,0,0.0,1,0.0,0.0
1991-11-01,0,0.0,1,0.0,0.0
1991-12-01,0,0.0,1,0.0,0.0
1992-01-01,0,0.0,1,0.0,0.0
1992-02-01,0,0.0,1,0.0,0.0
1992-03-01,0,0.0,1,0.0,0.0
1992-04-01,0,0.0,1,0.0,0.0
1992-05-01,0,0.0,1,0.0,0.0
1992-06-01,0,0.0,1,0.0,0.0
1992-07-01,0,0.0,1,0.0,0.0
1992-08-01,0,0.0,1,0.0,0.0
1992-09-01,0,0.0,1,0.0,0.0
1992-10-01,0,0.0,1,0.0,0.0
1992-11-01,0,0.0,1,0.0,0.0
1992-12-01,0,0.0,1,0.0,0.0
1993-01-01,0,0.0,1,0.0,0.0
1993-02-01,0,0.0,1,0.0,0.0
1993-03-01,0,0.0,1,0.0,0.0
1993-04-01,0,0.0,1,0.0,0.0
1993-05-01,0,0.0,1,0.0,0.0
1993-06-01,0,0.0,1,0.0,0.0
1993-07-01,0,0.0,1,0.0,0.0
1993-08-01,0,0.0,1,0.0,0.0
1993-09-01,0,0.0,1,0.0,0.0
1993-10-01,0,0.0,1,0.0,0.0
1993-11-01,1,636.0,2,0.16666666666666666,0.08333333333333333
1993-12-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1994-01-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1994-02-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1994-03-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1994-04-01,0,0.0,2,0.16666666666666666,0.08333333333333333
1994-05-01,0,0.0,2,0.0,0.08333333333333333
1994-06-01,0,0.0,2,0.0,0.08333333333333333
1994-07-01,0,0.0,2,0.0,0.08333333333333333
1994-08-01,0,0.0,2,0.0,0.08333333333333333
1994-09-01,0,0.0,2,0.0,0.08333333333333333
1994-10-01,0,0.0,2,0.0,0.08333333333333333
1994-11-01,0,0.0,2,0.0,0.0
1994-12-01,0,0.0,2,0.0,0.0
1995-01-01,0,0.0,2,0.0,0.0
1995-02-01,0,0.0,2,0.0,0.0
1995-03-01,0,0.0,2,0.0,0.0
1995-04-01,0,0.0,2,0.0,0.0
1995-05-01,0,0.0,2,0.0,0.0
1995-06-01,0,0.0,2,0.0,0.0
1995-07-01,0,0.0,2,0.0,0.0
1995-08-01,0,0.0,2,0.0,0.0
1995-09-01,0,0.0,2,0.0,0.0
1995-10-01,0,0.0,2,0.0,0.0
1995-11-01,0,0.0,2,0.0,0.0
1995-12-01,0,0.0,2,0.0,0.0
1996-01-01,0,0.0,2,0.0,0.0
1996-02-01,0,0.0,2,0.0,0.0
1996-03-01,0,0.0,2,0.0,0.0
1996-04-01,0,0.0,2,0.0,0.0
1996-05-01,0,0.0,2,0.0,0.0
1996-06-01,0,0.0,2,0.0,0.0
1996-07-01,0,0.0,2,0.0,0.0
1996-08-01,0,0.0,2,0.0,0.0
1996-09-01,0,0.0,2,0.0,0.0
1996-10-01,0,0.0,2,0.0,0.0
1996-11-01,0,0.0,2,0.0,0.0
1996-12-01,0,0.0,2,0.0,0.0
1997-01-01,0,0.0,2,0.0,0.0
1997-02-01,0,0.0,2,0.0,0.0
1997-03-01,0,0.0,2,0.0,0.0
1997-04-01,0,0.0,2,0.0,0.0
1997-05-01,0,0.0,2,0.0,0.0
1997-06-01,0,0.0,2,0.0,0.0
